Pop. Density,Obesity Rate,Smoking Rate,Diabetes Rate,Elderly Pop %,Vaccine %,% Black,% American Indian,% Asian,% Pacific Islander,% Hispanic,% White,% Limited Access to Healthy Foods,Death Rate
-0.176738,0.9969,0.299831,0.796901,0.450059,-1.025926,-0.581702,-0.267041,-0.318238,-0.249904,-0.589156,0.981521,-0.554128,0.015
0.631711,-0.915332,-1.26401,-0.285435,-0.109356,0.926207,-0.350214,-0.267881,1.207388,-0.155513,-0.299831,0.383924,-0.554128,0.019
0.006151,-0.076634,-0.8215,-0.612653,-0.0701,0.908887,-0.542452,-0.285544,-0.03426,-0.216181,-0.585465,0.920179,-0.673776,0.019
-0.079837,-0.680496,0.412077,0.77173,0.726836,0.081684,-0.388035,-0.285731,-0.342733,-0.162381,-0.578148,0.829227,0.044111,0.025
-0.254832,-1.519194,0.605543,-0.51197,1.736815,0.071788,-0.565348,-0.249959,-0.39526,-0.139209,-0.612591,0.985077,-0.673776,0.022
-0.169906,0.057558,0.325814,-0.763676,0.41287,0.669716,-0.501886,-0.259965,-0.335291,-0.076561,-0.331353,0.758961,-0.554128,0.021
-0.031207,-1.58629,-0.667619,-1.141235,-1.020814,0.630129,-0.37899,-0.284025,1.705547,-0.13304,-0.478339,0.457107,-0.554128,0.011
0.492113,-1.904996,-1.558297,-0.889529,-0.609957,1.543928,-0.229933,-0.268576,1.451733,-0.148964,-0.151737,0.155045,-0.314833,0.016
-0.207116,-0.194051,0.499459,-0.562312,0.111302,-0.700158,-0.542614,-0.27299,-0.283724,-0.235647,-0.627043,0.985471,-0.793424,0.025
-0.14944,1.533667,0.615714,0.746559,0.25349,-0.249857,-0.456599,-0.276329,-0.314616,-0.245934,-0.480461,0.840567,-0.43448,0.018
-0.206358,0.91303,0.390531,-0.763676,-0.123011,-0.57315,-0.52631,-0.281944,-0.276107,-0.150369,-0.584458,0.94307,-0.314833,0.015
-0.169529,0.443359,0.087526,0.369,0.064998,0.536935,-0.504918,-0.274642,-0.13546,-0.156153,-0.491164,0.845796,-0.673776,0.018
-0.14228,0.9969,0.519522,0.721389,0.3084,-0.418926,-0.495986,-0.273962,-0.317103,-0.221642,-0.59905,0.925188,-0.554128,0.016
0.104851,-1.150167,-0.891226,-0.235094,-0.188669,1.106822,-0.349729,-0.274788,1.0376,-0.165325,-0.399219,0.455327,-0.43448,0.021
0.137939,-0.05986,-0.315347,-0.4868,-0.49101,0.748065,0.586205,-0.250709,1.154881,-0.083234,-0.000823,-0.538405,-0.075537,0.018
0.547424,-1.03275,-0.857958,-0.738506,-0.624129,0.958371,0.884904,-0.277218,1.531185,-0.183847,-0.414102,-0.480955,-0.793424,0.023
-0.219119,-0.311469,0.120461,0.34383,0.57967,0.241682,-0.596497,-0.27724,-0.397384,-0.249523,-0.636777,1.054985,-0.673776,0.014
0.116553,-0.043086,-0.102945,-0.688165,-0.233804,0.44374,-0.118687,-0.269447,0.094839,-0.169208,-0.383327,0.407002,0.044111,0.015
-0.080549,0.577551,0.571031,0.117295,0.408232,0.111375,-0.305439,-0.2786,-0.394661,0.430426,-0.609656,0.775889,-0.075537,0.022
-0.250811,-0.69727,1.058722,-0.587482,0.633479,1.533207,0.792863,-0.231807,-0.470546,-0.263989,-0.220267,-0.20065,-0.913072,0.017
-0.039762,-0.026312,-0.050329,0.117295,0.074437,-0.563253,-0.392581,-0.262487,-0.143829,-0.148943,-0.271548,0.58077,-0.43448,0.020
-0.240359,-1.099845,0.638893,0.746559,0.472177,-1.708802,-0.548279,-0.265487,-0.461065,-0.280108,-0.606795,0.985118,-0.554128,0.015
-0.210795,0.359489,0.484579,1.728213,-0.081702,-0.597067,-0.397367,-0.27208,-0.411308,-0.244757,-0.584225,0.864839,-0.314833,0.011
-0.19765,-0.227599,0.307462,2.055431,0.334738,-0.297691,-0.24223,-0.282058,-0.282692,-0.244227,-0.552413,0.720074,-0.913072,0.023
-0.142748,-1.015976,0.394864,-0.537141,0.054232,-0.676241,-0.449412,-0.281414,-0.131566,-0.265684,-0.601558,0.883015,0.044111,0.024
-0.199913,-0.009538,0.641415,0.77173,0.368908,-0.36202,-0.596331,-0.272075,-0.437103,-0.237015,-0.629965,1.048265,-0.793424,0.024
-0.225727,-0.563079,0.689292,1.728213,0.187697,-0.89397,-0.588699,-0.258597,-0.337623,-0.258218,-0.408519,0.887846,-0.075537,0.037
0.034812,-0.714044,-0.03188,-0.436459,0.120855,1.355066,-0.424999,-0.261475,0.544012,-0.160165,-0.112238,0.412211,-0.554128,0.021
0.518274,-0.05986,-0.431927,-0.386117,-0.283056,0.52044,-0.378753,-0.2512,0.306571,-0.051801,0.083463,0.27499,-0.43448,0.018
-0.14141,0.627873,0.320738,0.645877,0.581642,-0.120374,-0.338905,-0.285321,-0.372587,-0.249906,-0.587505,0.784434,0.403054,0.023
-0.058522,0.795612,-0.182954,0.016612,0.025052,0.144364,-0.486151,-0.260189,-0.003158,-0.141501,0.298238,0.269897,-0.673776,0.016
0.265728,-0.345017,-0.700676,-0.562312,-0.551641,1.657741,-0.223454,-0.184472,0.758329,0.083914,1.138392,-0.62385,-0.554128,0.018
0.188114,-0.093408,0.016682,-0.134411,0.084876,0.889094,-0.345304,-0.225053,-0.05773,-0.09192,0.232339,0.218442,-0.43448,0.021
-0.101847,0.896256,0.128709,-0.461629,0.015742,0.019005,-0.313771,-0.269058,-0.312796,-0.192831,-0.548501,0.720855,-0.195185,0.020
-0.204271,0.342715,0.50442,-0.461629,0.063705,-0.696035,-0.462051,-0.262051,-0.31597,-0.284821,-0.540324,0.861693,-0.913072,0.018
-0.108707,0.627873,0.322968,-0.235094,0.517834,-0.179755,-0.228817,-0.27593,-0.268638,-0.238924,-0.585356,0.695567,-0.314833,0.024
-0.195734,0.242072,0.853414,0.671048,0.484036,-0.262227,-0.573501,-0.282854,-0.322088,-0.214881,-0.57809,0.97828,-0.793424,0.027
-0.016633,-0.05986,-0.321241,-0.461629,-0.402399,0.465183,0.316387,-0.226294,0.373348,0.022866,0.501045,-0.542758,0.044111,0.017
0.929253,-1.351455,-1.710276,-1.090894,-0.329948,1.110121,0.025483,-0.274379,2.188852,-0.146416,-0.313167,-0.033115,-0.554128,0.021
-0.235152,-0.14373,-0.337616,-0.990212,0.369789,2.02557,-0.516069,-0.282698,0.608044,-0.218928,-0.485875,0.741639,-0.673776,0.026
0.174201,-0.345017,-0.640214,-0.411288,-0.045588,1.250325,-0.247117,-0.249333,0.497978,-0.024661,0.302916,-0.003398,-0.554128,0.017
-0.132771,0.91303,0.468973,0.041783,0.428899,0.377762,-0.460407,-0.269316,-0.372181,-0.218829,-0.437674,0.809144,-0.673776,0.029
-0.195002,-0.663722,0.295226,-1.116065,-0.150027,-0.274598,-0.565064,-0.267671,-0.35624,-0.16885,-0.544352,0.948142,-0.554128,0.022
1.987851,-0.764366,0.079296,-0.285435,-1.202117,-2.969812,2.216386,-0.19131,2.098785,0.074171,0.398347,-2.064876,-1.032719,0.021
-0.181723,-0.680496,-0.649188,-0.51197,0.781951,0.026428,-0.239428,-0.237602,0.030068,-0.186963,0.128223,0.187452,-0.793424,0.012
-0.237816,-0.126956,0.639471,-0.0589,0.984957,-1.263448,-0.58837,-0.251755,-0.400575,-0.282153,-0.599598,1.01447,-0.195185,0.027
-0.06172,0.560777,0.373556,0.318659,0.207581,0.503945,-0.424929,-0.260243,-0.329477,-0.175437,-0.352584,0.722836,-0.673776,0.022
-0.204122,0.19175,0.362589,-0.008558,-0.046637,-0.727374,-0.553275,-0.283623,-0.284435,-0.203468,-0.524755,0.930864,-0.673776,0.021
-0.157987,1.131092,0.586729,0.142465,0.674268,-0.420575,-0.426984,-0.282993,-0.340871,-0.223147,-0.585669,0.899393,-0.314833,0.023
-0.25241,-0.898558,0.514769,0.369,1.938765,0.059417,-0.375738,-0.230093,-0.397087,-0.296305,-0.557387,0.822623,0.283406,0.037
-0.204429,0.577551,0.390475,0.243148,0.948163,-0.884073,-0.592999,-0.277911,-0.40749,-0.134037,-0.57411,1.002983,-0.793424,0.016
-0.203678,0.225298,0.509053,-0.008558,0.585941,-0.657273,-0.57754,-0.270089,-0.358127,-0.255911,-0.60088,0.994537,-0.43448,0.027
-0.197518,-0.596627,-0.248657,-0.939871,-0.246871,-0.20862,-0.204096,-0.234482,0.084985,-0.133483,-0.263585,0.423644,0.522702,0.014
-0.190612,0.376263,0.665436,0.595536,0.698574,-0.560779,-0.55074,-0.277178,-0.378354,-0.195362,-0.618917,0.988108,-0.673776,0.021
-0.206405,0.10788,0.230109,-0.537141,0.786751,-0.498925,-0.596603,-0.260464,-0.363743,-0.153376,-0.614425,1.028586,-0.43448,0.031
0.032081,0.778838,-0.462347,0.217977,0.271311,0.814043,-0.406122,-0.281162,-0.135155,-0.215759,-0.571369,0.794005,-0.195185,0.014
-0.188213,-0.579853,-0.009889,-0.235094,1.008464,0.435493,-0.412583,-0.265071,-0.299721,-0.222906,-0.359578,0.708096,-0.913072,0.019
0.229609,-0.512757,-0.42164,-0.209923,0.73989,0.361267,-0.456854,-0.286679,-0.200553,-0.233911,-0.608175,0.88051,-0.075537,0.019
-0.223804,-0.378565,0.310051,-0.008558,0.444687,0.513018,-0.569449,-0.268329,-0.366908,-0.261516,-0.560242,0.968009,-0.913072,0.021
0.379579,-0.445661,-0.16922,0.016612,-0.37484,0.379411,-0.229226,-0.257784,-0.013212,-0.124716,-0.12632,0.340539,-0.43448,0.015
-0.076708,-1.770804,-1.652584,-1.166406,0.095137,2.199588,-0.54307,-0.267719,0.226956,-0.189932,-0.466997,0.766888,0.403054,0.023
0.36945,-0.512757,-0.668285,-0.360947,-0.079377,2.233402,-0.500924,-0.244518,0.400374,-0.080978,-0.313379,0.59907,-0.43448,0.016
0.049513,-1.351455,-1.540389,-0.990212,0.630224,1.854026,-0.370412,-0.230699,0.132512,0.054215,-0.267237,0.47454,-0.43448,0.005
2.198807,-0.663722,-0.878991,-0.461629,-0.863113,1.585165,-0.023395,-0.127104,0.996284,0.365269,0.995142,-0.750315,-0.673776,0.017
0.215511,-1.334681,-1.215394,-0.939871,0.359059,2.174021,-0.542161,-0.181121,0.153647,-0.20123,-0.459925,0.740204,0.044111,0.011
-0.185637,0.544003,0.315671,1.023436,0.544309,-0.920361,1.294507,-0.261454,-0.391584,-0.24838,-0.586542,-0.350684,-0.913072,0.013
0.275327,0.493681,-0.538676,0.217977,0.030096,-0.366968,1.104559,-0.231973,-0.140111,-0.132454,-0.27467,-0.498722,-0.195185,0.013
-0.235623,0.577551,1.11672,2.483331,0.245699,0.29364,4.439344,-0.256728,-0.272196,-0.190621,-0.438088,-2.665773,0.403054,0.015
0.378356,0.292394,-0.308189,0.746559,-0.296742,-0.766137,0.488173,-0.260737,-0.18686,-0.187188,-0.414291,0.06067,0.283406,0.021
-0.218835,1.131092,0.185036,2.256795,0.555524,-0.159136,3.553481,-0.249397,-0.352999,-0.115046,-0.536861,-1.978282,0.64235,0.029
-0.198144,1.315605,0.409969,1.400995,-0.177054,0.222713,2.428525,-0.22195,-0.219617,-0.240596,-0.513002,-1.244345,-0.913072,0.022
0.352188,-1.418551,-1.186377,-1.040553,1.724979,1.37156,0.596721,-0.249768,-0.060504,0.02902,0.108704,-0.389507,0.283406,0.011
0.484147,0.728517,-1.002559,0.293489,-1.167095,0.437967,1.040295,-0.216259,0.378188,0.006914,-0.20032,-0.616763,0.044111,0.011
-0.216121,2.003338,-0.262007,0.620706,0.873983,-0.886547,2.172258,-0.238745,-0.421366,-0.053304,-0.418123,-1.078217,-1.032719,0.030
1.041144,-0.814688,-1.683123,-0.310606,-0.58,1.351767,1.218225,-0.253111,0.071823,-0.071456,-0.329674,-0.54838,-0.195185,0.011
-0.082661,1.835598,0.420706,0.872412,-0.550566,-1.343447,0.794288,-0.241215,-0.331552,0.041626,-0.374591,-0.161882,-0.075537,0.025
-0.161813,1.550441,0.709185,1.073777,-0.119151,-0.434596,1.936277,-0.23488,-0.372384,-0.186901,-0.545925,-0.866912,0.283406,0.018
-0.121481,0.678195,0.799323,1.19963,-0.151229,-1.200769,1.644461,-0.207972,-0.32884,-0.136932,-0.383516,-0.777517,-0.195185,0.019
-0.15679,1.332379,0.525271,1.275142,0.92458,-0.291918,2.649059,-0.252855,-0.264548,-0.191605,-0.46903,-1.386413,-0.793424,0.026
-0.144663,1.131092,0.311793,1.249971,0.200754,-0.213568,1.944434,-0.187185,-0.363677,-0.165139,-0.453366,-0.941712,0.522702,0.033
-0.056191,0.510455,-0.039142,1.300313,-0.051895,-0.246558,2.251869,-0.256459,-0.374296,-0.162498,-0.545638,-1.055751,-0.075537,0.019
-0.167712,1.265283,1.294539,1.501677,-0.542346,-0.594593,2.655804,0.085189,-0.344985,-0.219431,-0.491662,-1.524321,-0.075537,0.018
0.254559,0.02401,-1.058831,-0.285435,-1.091767,0.370339,1.132903,-0.211177,0.147465,0.08586,-0.294935,-0.594373,-0.314833,0.011
-0.176039,0.762064,-0.294771,1.451336,-0.062547,0.781879,1.825118,-0.242509,-0.349403,-0.122399,-0.26104,-0.957537,-0.554128,0.013
-0.192176,1.96979,0.407372,2.005089,0.560515,0.966618,3.357961,-0.261369,-0.295048,-0.233304,-0.535584,-1.872005,0.044111,0.028
0.166059,0.980126,-0.227791,0.998265,-0.490856,0.281269,2.35507,-0.250838,-0.002633,-0.071566,-0.501431,-1.214294,0.163759,0.020
-0.064712,0.611099,-0.490722,1.300313,1.853311,0.346422,1.513758,-0.262908,-0.332336,-0.148933,-0.465072,-0.573843,-0.075537,0.019
1.410413,-0.663722,-1.034114,-0.386117,-0.752773,0.515492,0.62381,-0.241152,0.355756,-0.103263,-0.028908,-0.383956,0.522702,0.014
-0.041054,0.493681,0.014217,0.041783,-0.187492,-0.22264,1.592957,-0.239024,-0.06823,-0.07352,-0.245156,-0.831247,-0.195185,0.018
-0.202423,1.047222,0.478026,1.375824,-0.203415,0.890743,3.059539,-0.241835,-0.343661,-0.186904,-0.399069,-1.737329,0.163759,0.024
0.893755,-0.110182,-0.462692,0.192806,1.113854,0.909712,0.260764,-0.228102,-0.064436,0.031092,-0.258582,0.07604,-0.314833,0.014
-0.162427,0.577551,0.481407,1.350654,0.078371,-0.898918,2.240249,-0.193033,-0.223381,-0.093322,0.257123,-1.619318,-0.43448,0.021
-0.050902,0.678195,-0.205036,0.847242,-0.22168,0.726622,1.060876,-0.249848,-0.276321,-0.138513,-0.377326,-0.358312,-0.195185,0.017
0.059983,-0.194051,-0.654655,0.595536,0.353023,-0.113776,0.85071,-0.260599,-0.007269,-0.187793,-0.294358,-0.295695,0.403054,0.014
-0.048896,0.510455,0.594317,0.796901,-0.196623,-0.995411,1.110487,-0.255052,-0.337306,0.054808,-0.331279,-0.403023,0.522702,0.020
-0.211913,1.114318,0.748908,1.300313,-0.016622,-0.498925,3.821303,-0.248077,-0.388715,-0.241416,-0.51488,-2.176917,-0.673776,0.030
0.688503,-0.294695,-0.594281,-0.159582,-0.737699,0.507244,0.416787,-0.236272,0.207405,0.054501,-0.246133,-0.075892,-0.075537,0.013
-0.231434,0.762064,0.117914,1.350654,3.315796,0.548481,2.525164,-0.286813,-0.336572,-0.096326,-0.598786,-1.201747,-0.913072,0.021
-0.168805,1.248509,0.384,1.954748,0.202702,-0.31666,3.306629,-0.212561,-0.305035,-0.250835,-0.485271,-1.865294,-0.314833,0.026
-0.182047,1.449797,0.965508,1.224801,-0.237605,-0.760364,2.910988,0.32614,-0.375718,-0.198287,-0.461859,-1.825655,0.044111,0.017
-0.142332,0.393037,0.014331,0.696218,0.110538,0.141065,1.467918,-0.200893,-0.307579,0.381523,-0.146232,-0.783213,0.522702,0.019
-0.007758,-0.009538,-0.207028,0.318659,0.79654,-0.371916,-0.117134,-0.257802,-0.212345,-0.209267,-0.282606,0.403519,-0.195185,0.015
-0.000117,1.332379,0.02482,1.300313,0.131172,0.229311,3.67996,-0.217023,-0.193044,-0.20972,-0.527101,-2.122852,-0.314833,0.023
0.140981,-0.529531,-0.300557,-0.184753,-0.628635,-0.258929,-0.152011,-0.268337,0.16995,-0.22476,-0.426263,0.473967,0.403054,0.017
1.032188,0.091106,-1.057168,-0.184753,-1.36919,0.643325,2.679109,-0.257405,0.468005,0.049233,-0.322574,-1.678966,0.283406,0.011
-0.197313,0.896256,-0.051673,1.249971,0.11504,-1.685709,1.056668,-0.125189,-0.410641,1.970755,0.473653,-0.897112,-0.43448,0.022
0.76115,0.174976,-0.423843,0.041783,-0.696833,-0.395009,0.805916,-0.248997,0.312061,-0.137434,-0.185334,-0.396138,0.64235,0.020
0.070415,1.147866,-0.075124,0.494853,-0.604516,0.014881,2.676655,-0.232894,-0.026691,0.004042,-0.403912,-1.542074,0.283406,0.018
-0.176706,2.238173,0.403082,0.872412,0.181475,-0.818919,1.589699,-0.262675,-0.404949,-0.176161,-0.576045,-0.584637,-0.43448,0.022
-0.168704,2.070434,0.089151,2.760207,0.417227,0.263125,3.871674,-0.238737,-0.256431,-0.196392,-0.54319,-2.208774,-0.43448,0.023
0.65091,-0.277921,-0.744229,-0.235094,-1.047406,0.177353,0.693205,-0.193337,0.304059,-0.084351,-0.282541,-0.287818,-0.195185,0.011
-0.260014,-0.361791,-0.708594,2.231625,0.195143,0.235084,-0.581742,0.04639,-0.289061,-0.296305,-0.235985,0.626468,1.71918,0.029
-0.254268,0.577551,-0.179694,-0.814018,-0.412399,-0.167384,-0.565108,-0.110085,3.326378,0.687794,0.101323,-0.109638,-0.075537,0.013
-0.259845,1.365927,2.59348,0.696218,-1.35052,0.377762,-0.60095,7.444592,-0.384477,-0.16065,-0.293558,-2.182502,6.026501,0.018
-0.25849,1.063996,0.013175,-0.839188,0.21524,0.472606,-0.541008,0.80014,-0.443673,-0.195205,-0.447284,0.474103,-0.554128,0.017
-0.248256,-0.596627,-1.139123,-1.241918,-1.518786,0.154261,-0.521392,-0.150809,0.460794,-0.109364,-0.450261,0.680763,0.881645,0.008
-0.247113,0.242072,-0.676655,-0.159582,-0.382598,0.427246,-0.459832,0.140591,0.525013,0.236175,-0.46201,0.491135,-0.075537,0.014
-0.259017,0.258846,-0.125924,-1.040553,-0.008336,0.346422,-0.591733,0.972147,-0.401439,-0.206336,-0.489154,0.398632,0.522702,0.013
-0.260323,2.842036,3.901119,1.501677,-2.549621,0.555079,-0.574222,10.14954,-0.514434,-0.065239,-0.342879,-3.017745,7.581922,0.032
-0.257075,-0.14373,0.287092,-0.235094,0.166961,-0.838713,-0.5895,0.010498,-0.378551,-0.020166,-0.436255,0.743097,0.044111,0.016
-0.260482,-0.881784,-0.821098,-1.116065,1.992475,-0.492327,-0.608868,-0.173136,-0.383391,-0.296305,-0.550901,0.969637,2.79601,0.027
-0.257644,1.181414,1.08696,-0.788847,-0.242995,0.204569,-0.596229,3.848072,-0.440337,-0.271115,-0.445545,-0.657511,-0.554128,0.014
-0.259625,-0.009538,-0.075443,-0.159582,0.431473,0.004985,-0.500116,-0.242398,-0.313515,-0.296305,-0.467838,0.857793,0.761998,0.009
-0.255818,-0.361791,-0.767884,-0.436459,-1.494574,1.425167,-0.516113,0.221501,0.44659,-0.095272,-0.480129,0.52977,0.283406,0.007
-0.250839,0.141428,-0.321468,-0.562312,-0.295736,0.278795,-0.587992,0.047251,-0.272165,-0.279512,-0.520113,0.820842,0.163759,0.015
-0.259572,1.96979,3.215801,1.879236,-1.620324,-0.612737,-0.600637,8.179507,-0.352044,-0.183352,-0.3161,-2.350174,5.906853,0.020
-0.257616,-0.026312,-0.786203,0.847242,2.486748,0.146838,-0.589109,0.171297,-0.313557,-0.242391,-0.474232,0.717737,-0.075537,0.013
-0.253817,-0.663722,-0.496453,-0.360947,-0.130348,0.757962,-0.574759,0.128794,-0.313564,-0.094242,-0.472531,0.72134,-0.314833,0.017
-0.25908,0.896256,0.081843,-0.411288,1.347143,1.017751,-0.602504,0.903431,-0.241696,-0.296305,-0.525876,0.48329,1.120941,0.035
-0.25941,1.198188,-0.596871,-0.386117,0.478709,-0.351298,-0.569517,-0.233086,-0.445113,-0.296305,-0.492889,0.922921,2.197771,0.015
-0.258874,1.533667,2.517912,1.652701,-2.047803,1.854851,-0.5972,9.272522,-0.462189,-0.256463,-0.3502,-2.771029,1.360237,0.016
-0.259932,-0.915332,-0.506744,-0.033729,0.894799,0.042922,-0.59344,0.017136,-0.473339,-0.296305,-0.557502,0.885224,2.556714,0.016
-0.259625,-0.277921,-0.708601,-0.788847,0.473546,-0.547584,-0.60933,-0.154428,-0.128715,-0.296305,-0.554248,0.934663,1.120941,0.021
-0.258571,0.896256,-0.144959,0.469683,2.119775,0.840435,-0.549496,0.549238,-0.059621,-0.191884,-0.408038,0.434475,0.522702,0.021
-0.260166,1.030448,-0.782033,-0.839188,0.808342,0.253228,-0.593164,-0.226943,-0.312873,-0.296305,-0.604808,1.029666,1.599532,0.034
-0.258466,-1.385003,-0.464763,-1.191577,0.344454,-0.294392,-0.583191,-0.110973,-0.407775,-0.098831,-0.345945,0.791121,-0.43448,0.031
-0.259472,-1.099845,0.065576,-0.965041,1.255292,-0.093158,-0.602616,0.702915,-0.378184,-0.07292,-0.582899,0.564322,0.522702,0.040
-0.260301,-0.764366,0.206882,-0.688165,1.165568,-1.063039,-0.614598,0.032619,-0.442721,-0.051024,-0.547136,0.770552,1.001293,0.032
-0.258683,0.091106,-0.657379,-0.461629,-0.89579,-0.286969,-0.595994,-0.194586,-0.409057,-0.257813,-0.347785,0.842056,2.915658,0.036
-0.259866,0.711743,-0.697869,-1.015382,1.249015,-0.310062,-0.620608,-0.233289,-0.396,-0.224194,-0.598161,1.017509,0.522702,0.017
-0.25967,-1.401777,-0.783922,-1.644647,-0.882841,-0.62016,-0.600181,-0.251031,-0.390522,-0.226629,-0.590824,1.007157,-0.314833,0.011
-0.260484,1.365927,-0.481955,-1.292259,-0.327398,-2.630024,-0.567588,-0.004261,-0.449668,-0.296305,-0.506907,0.804263,2.915658,0.012
-0.254741,-0.261147,-0.916736,-0.08407,-0.36142,1.618979,-0.580048,1.236274,-0.267987,-0.189687,-0.466503,0.287163,-0.43448,0.015
-0.258353,0.074332,-0.529614,-0.310606,0.659195,0.206218,-0.560003,-0.125855,-0.443818,-0.232558,-0.491226,0.883617,-0.673776,0.023
-0.260494,-1.904996,-0.289264,-1.518794,1.108861,0.14189,-0.590996,0.80553,-0.451764,-0.112822,-0.596388,0.566718,1.240589,0.023
-0.259727,0.963352,2.413338,0.77173,-1.308108,-0.178105,-0.555163,6.464177,-0.479834,-0.225175,-0.367852,-1.81305,3.633545,0.043
-0.260267,-1.67016,-0.553183,1.149289,1.561181,-0.006562,-0.618914,-0.216021,-0.464718,0.049106,-0.33702,0.834988,2.676362,0.054
-0.260679,-1.150167,-0.641429,-0.08407,0.848146,3.117511,-0.606574,0.280917,-0.531082,0.46412,-0.526524,0.639056,2.915658,0.007
-0.259186,-0.69727,-0.71033,0.066953,0.780679,1.275067,-0.597904,-0.162645,-0.317472,-0.248485,-0.545058,0.916136,0.64235,0.019
-0.256531,-0.14373,-0.700933,-1.116065,0.818921,-0.018933,-0.5558,-0.144151,-0.185823,-0.170198,-0.506343,0.836165,-0.793424,0.012
-0.251522,-1.116619,-0.617423,-0.889529,0.657129,0.593841,-0.57593,0.000429,-0.028075,-0.113542,-0.456396,0.72379,-0.314833,0.014
-0.237106,-0.361791,-1.535367,-0.839188,-1.328351,1.134038,-0.524882,-0.211617,-0.071709,-0.172307,-0.537847,0.833181,-0.913072,0.007
-0.259633,0.694969,1.048493,0.318659,-0.744254,0.942701,-0.581594,4.757847,-0.424633,-0.173183,-0.503039,-1.005738,3.394249,0.014
-0.258972,0.258846,-0.651306,-0.209923,-0.172721,0.560027,-0.573696,-0.132043,-0.445519,-0.126651,-0.390312,0.837077,0.163759,0.027
-0.260141,-1.116619,-0.018,0.721389,1.792664,-0.860981,-0.585599,-0.272435,-0.404345,-0.100854,-0.598777,1.016236,2.197771,0.022
-0.259187,-1.116619,-0.769045,0.092124,0.306357,0.104777,-0.593612,0.927968,-0.464777,-0.296305,0.180127,0.172064,1.240589,0.016
-0.250611,-0.764366,-0.716775,-1.040553,-0.785447,0.375288,-0.496691,0.083567,-0.145339,-0.021956,-0.372175,0.54715,0.044111,0.011
-0.260221,1.16464,2.922627,0.243148,-1.034093,-1.307159,-0.608634,6.754153,-0.448087,-0.296305,-0.432409,-1.89362,5.667557,0.012
-0.260175,-0.663722,-0.428794,-0.788847,0.257885,0.245805,-0.556495,-0.211139,-0.377918,-0.296305,-0.462718,0.871159,0.163759,0.030
-0.189329,-0.395339,-0.95585,-0.990212,-1.308831,1.394652,-0.176133,0.055156,0.303834,-0.043855,-0.333672,0.268535,-0.43448,0.010
-0.258548,0.980126,-0.158513,-0.4868,-0.119772,-0.140992,-0.53457,1.445699,0.499319,-0.296305,-0.360603,-0.009488,2.676362,0.026
-0.255954,1.16464,4.708905,1.552019,-2.57381,1.961241,-0.608655,11.66594,-0.476599,-0.164793,-0.413998,-3.53758,6.385444,0.021
-0.218365,-0.730818,-0.539365,-0.713335,-0.254394,0.697757,-0.535538,1.004519,-0.089984,-0.056299,-0.325328,0.198868,-0.075537,0.012
-0.25998,-0.529531,-0.488455,-0.51197,1.415797,-1.563649,-0.593281,-0.047855,-0.403482,-0.135302,-0.589033,0.91271,1.120941,0.034
-0.260245,-0.495983,-0.722312,-0.662994,1.967578,0.416524,-0.597494,0.006038,-0.269996,-0.189724,-0.550499,0.845589,2.915658,0.011
-0.257202,1.198188,0.863678,1.048607,-0.001466,1.793821,-0.582321,4.659406,-0.44997,-0.273789,-0.399688,-1.004268,0.163759,0.027
-0.260175,-0.378565,-0.543596,1.149289,0.098733,0.263125,-0.617667,-0.246092,-0.433401,-0.296305,-0.43007,0.895362,2.556714,0.007
-0.258752,1.013674,-0.51864,-0.662994,0.300723,-0.030479,-0.586111,0.04394,-0.49977,-0.260089,-0.464182,0.874029,0.403054,0.027
-0.259805,-1.267585,-1.234424,-0.184753,0.129259,0.813219,-0.585211,0.585891,-0.441353,-0.296305,-0.508927,0.557726,-0.314833,0.006
-0.260473,-1.015976,-0.95977,0.117295,1.325827,-0.378514,-0.599038,0.011353,-0.482382,-0.296305,-0.521332,0.861614,1.120941,0.016
-0.257344,1.16464,4.563817,0.897583,-2.559235,1.282489,-0.591776,10.78597,0.355601,-0.296305,-0.395636,-3.373289,0.64235,0.021
-0.25905,0.460133,0.177018,-0.235094,0.62749,-0.54346,-0.598542,1.592006,-0.401144,-0.296305,-0.535583,0.240023,0.044111,0.023
-0.257973,0.745291,-0.708498,-0.461629,0.339411,0.240032,-0.591823,-0.160306,-0.458656,-0.184612,-0.497102,0.927963,-0.913072,0.043
-0.254943,0.057558,-1.124209,-0.889529,-0.241818,0.21529,-0.551269,-0.196165,0.002767,-0.205944,-0.467885,0.790301,-0.793424,0.016
-0.259046,-0.69727,-0.218994,-0.939871,0.951733,-0.343876,-0.59914,1.548055,0.603404,-0.254203,-0.536162,0.05892,0.044111,0.020
-0.252667,0.476907,-0.302849,-0.662994,-0.05638,1.05239,-0.493703,0.110037,-0.224279,-0.183162,-0.33916,0.585142,0.163759,0.010
-0.259979,3.194289,2.950411,1.652701,-2.124378,-1.580144,-0.596025,8.802699,-0.382744,-0.210519,-0.37102,-2.56726,2.197771,0.022
-0.010611,0.007236,0.740454,0.746559,0.107588,0.482503,-0.356126,-0.245984,-0.00769,-0.139451,-0.475792,0.647017,0.044111,0.017
-0.098521,0.158202,1.192315,-0.662994,-0.953354,-0.526965,-0.098482,-0.157191,-0.170276,0.121015,0.210476,0.028606,-0.195185,0.017
-0.209903,-0.076634,2.060239,-0.285435,0.866735,-0.195424,-0.460644,-0.231134,-0.334212,-0.252702,-0.515213,0.817397,-0.195185,0.020
